0,2016-11-01-1,0.02644854,0.008699687
1,2016-11-01-2,0.02529243,0.006959749
2,2016-11-01-3,0.025398098,0.007423733
3,2016-11-01-4,0.029977322,0.011019603
4,2016-11-01-5,0.058844134,0.023779144
5,2016-11-01-6,0.059526365,0.024011136
6,2016-11-01-7,0.02644854,0.008699687
7,2016-11-01-8,0.203149527,0.310752813
8,2016-11-01-9,0.202928409,0.307156942
9,2016-11-01-10,0.202742949,0.303561072
10,2016-11-01-11,0.027821992,0.009627653
11,2016-11-01-12,0.202984288,0.307968913
12,2016-11-01-13,0.211367548,0.436724278
13,2016-11-01-14,0.055939831,0.022735182
14,2016-11-01-15,0.203469366,0.316204617
15,2016-11-01-16,0.202620998,0.301821134
16,2016-11-01-17,0.207024649,0.374202529
17,2016-11-01-18,0.097160161,0.084560956
18,2016-11-01-19,0.180575013,0.241851293
19,2016-11-01-20,0.159933984,0.212852337
20,2016-11-01-21,0.09232077,0.056605962
21,2016-11-01-22,0.092432283,0.057301937
22,2016-11-01-23,0.093099348,0.061361791
23,2016-11-01-24,0.052202761,0.021343232
24,2016-11-02-1,0.045392279,0.018675328
25,2016-11-02-2,0.048569877,0.019951282
26,2016-11-02-3,0.029267944,0.01055562
27,2016-11-02-4,0.039678182,0.016239415
28,2016-11-02-5,0.046548851,0.019139311
29,2016-11-02-6,0.028872637,0.010323628
30,2016-11-02-7,0.034872659,0.013919499
31,2016-11-02-8,0.209381014,0.409001276
32,2016-11-02-9,0.204232812,0.329428141
33,2016-11-02-10,0.203978017,0.325600278
34,2016-11-02-11,0.204050392,0.326412249
35,2016-11-02-12,0.205182835,0.345435564
36,2016-11-02-13,0.218199402,0.521169238
37,2016-11-02-14,0.088745229,0.034566756
38,2016-11-02-15,0.165303364,0.22027607
39,2016-11-02-16,0.084873334,0.032130843
40,2016-11-02-17,0.220656171,0.548312261
41,2016-11-02-18,0.221798748,0.560607818
42,2016-11-02-19,0.208000615,0.389049994
43,2016-11-02-20,0.205575407,0.351583343
44,2016-11-02-21,0.090755671,0.0472103
45,2016-11-02-22,0.09021008,0.043730426
46,2016-11-02-23,0.089731,0.04083053
47,2016-11-02-24,0.045392279,0.018675328
48,2016-11-03-1,0.061192788,0.024591115
49,2016-11-03-2,0.062189873,0.024939102
