0,2016-08-01-1,0.088789791,0.034798747
1,2016-08-01-2,0.026270164,0.008583691
2,2016-08-01-3,0.02644854,0.008699687
3,2016-08-01-4,0.026270164,0.008583691
4,2016-08-01-5,0.040190946,0.016471407
5,2016-08-01-6,0.027821992,0.009627653
6,2016-08-01-7,0.202383175,0.29694931
7,2016-08-01-8,0.16415669,0.218652129
8,2016-08-01-9,0.037396867,0.015195453
9,2016-08-01-10,0.106763735,0.12527549
10,2016-08-01-11,0.040697902,0.016703399
11,2016-08-01-12,0.031873148,0.012179562
12,2016-08-01-13,0.033043932,0.012875536
13,2016-08-01-14,0.031498872,0.01194757
14,2016-08-01-15,0.031296972,0.011831574
15,2016-08-01-16,0.124840163,0.161002204
16,2016-08-01-17,0.206876397,0.372114604
17,2016-08-01-18,0.092276409,0.056373971
18,2016-08-01-19,0.181732073,0.243475235
19,2016-08-01-20,0.204273,0.330124116
20,2016-08-01-21,0.091452383,0.05138615
21,2016-08-01-22,0.089568257,0.039786568
22,2016-08-01-23,0.02644854,0.008699687
23,2016-08-01-24,0.039935056,0.016355411
24,2016-08-02-1,0.036682531,0.014847465
25,2016-08-02-2,0.035306282,0.014151491
26,2016-08-02-3,0.025268385,0.006843754
27,2016-08-02-4,0.025071757,0.006031783
28,2016-08-02-5,0.034872659,0.013919499
29,2016-08-02-6,0.05754628,0.023315161
30,2016-08-02-7,0.095352121,0.074469319
31,2016-08-02-8,0.216946125,0.506785756
32,2016-08-02-9,0.090550087,0.045818351
33,2016-08-02-10,0.095024675,0.07249739
34,2016-08-02-11,0.029611975,0.010787612
35,2016-08-02-12,0.202383175,0.29694931
36,2016-08-02-13,0.205138251,0.344739589
37,2016-08-02-14,0.09610603,0.078645169
38,2016-08-02-15,0.093336046,0.062521749
39,2016-08-02-16,0.206791297,0.37083865
40,2016-08-02-17,0.207839578,0.386846074
41,2016-08-02-18,0.20445089,0.333256003
42,2016-08-02-19,0.202984288,0.307852917
43,2016-08-02-20,0.191375762,0.257626725
44,2016-08-02-21,0.095936775,0.077717202
45,2016-08-02-22,0.158135772,0.210300429
46,2016-08-02-23,0.089389704,0.038626609
47,2016-08-02-24,0.042844307,0.017631365
48,2016-08-03-1,0.091412105,0.051038163
49,2016-08-03-2,0.035957519,0.014499478
50,2016-08-03-3,0.037396867,0.015195453
51,2016-08-03-4,0.037396867,0.015195453
52,2016-08-03-5,0.055939831,0.022735182
53,2016-08-03-6,0.096013479,0.07806519
54,2016-08-03-7,0.202109694,0.292657464
55,2016-08-03-8,0.096397936,0.08026911
56,2016-08-03-9,0.20324254,0.312724742
57,2016-08-03-10,0.203925952,0.32444032
58,2016-08-03-11,0.03227707,0.012411553
59,2016-08-03-12,0.070996262,0.027838998
60,2016-08-03-13,0.029423259,0.010671616
61,2016-08-03-14,0.03091941,0.011599582
62,2016-08-03-15,0.029423259,0.010671616
63,2016-08-03-16,0.031689465,0.012063566
64,2016-08-03-17,0.049773313,0.020415265
65,2016-08-03-18,0.09009774,0.043034451
66,2016-08-03-19,0.157397002,0.209256467
67,2016-08-03-20,0.067400336,0.02667904
68,2016-08-03-21,0.059526365,0.024011136
69,2016-08-03-22,0.089389704,0.038626609
70,2016-08-03-23,0.072793283,0.028418977
71,2016-08-03-24,0.039398536,0.01612342
72,2016-08-04-1,0.094162002,0.067393574
73,2016-08-04-2,0.058529984,0.023663148
74,2016-08-04-3,0.058529984,0.023663148
75,2016-08-04-4,0.025309265,0.007075745
76,2016-08-04-5,0.037138514,0.015079457
77,2016-08-04-6,0.201958805,0.290105556
78,2016-08-04-7,0.047992893,0.01971929
79,2016-08-04-8,0.04483233,0.018443336
80,2016-08-04-9,0.054017402,0.022039207
81,2016-08-04-10,0.070231482,0.027607006
82,2016-08-04-11,0.03227707,0.012411553
83,2016-08-04-12,0.093231872,0.062057766
84,2016-08-04-13,0.09632577,0.079805127
85,2016-08-04-14,0.202679425,0.302749101
86,2016-08-04-15,0.09610603,0.078645169
87,2016-08-04-16,0.071715027,0.028070989
88,2016-08-04-17,0.072074264,0.028186985
89,2016-08-04-18,0.042052243,0.017283378
90,2016-08-04-19,0.047659904,0.019603294
91,2016-08-04-20,0.042844307,0.017631365
92,2016-08-04-21,0.089556322,0.039670572
93,2016-08-04-22,0.201805547,0.288365619
94,2016-08-04-23,0.097012274,0.083632989
95,2016-08-04-24,0.038904671,0.015891428
96,2016-08-05-1,0.093775734,0.065189653
97,2016-08-05-2,0.025474492,0.00777172
98,2016-08-05-3,0.025398098,0.007423733
99,2016-08-05-4,0.025760638,0.008235704
100,2016-08-05-5,0.037138514,0.015079457
101,2016-08-05-6,0.097677186,0.087112864
102,2016-08-05-7,0.02534158,0.007191741
103,2016-08-05-8,0.202416658,0.297993272
104,2016-08-05-9,0.073508553,0.028650969
105,2016-08-05-10,0.052778229,0.021575223
106,2016-08-05-11,0.03227707,0.012411553
107,2016-08-05-12,0.035306282,0.014151491
108,2016-08-05-13,0.03227707,0.012411553
109,2016-08-05-14,0.103364512,0.111471987
110,2016-08-05-15,0.033043932,0.012875536
111,2016-08-05-16,0.03244726,0.012527549
112,2016-08-05-17,0.051269829,0.020995244
113,2016-08-05-18,0.031873148,0.012179562
114,2016-08-05-19,0.037907429,0.015427445
115,2016-08-05-20,0.054375321,0.022155202
116,2016-08-05-21,0.202952608,0.30750493
117,2016-08-05-22,0.057885326,0.023431156
118,2016-08-05-23,0.059526365,0.024011136
119,2016-08-05-24,0.031498872,0.01194757
120,2016-08-06-1,0.039398536,0.01612342
121,2016-08-06-2,0.039935056,0.016355411
122,2016-08-06-3,0.093488485,0.063449716
123,2016-08-06-4,0.025552437,0.008003712
124,2016-08-06-5,0.038143259,0.01554344
125,2016-08-06-6,0.025415063,0.007539729
126,2016-08-06-7,0.200486392,0.273634149
127,2016-08-06-8,0.025415063,0.007539729
128,2016-08-06-9,0.031498872,0.01194757
129,2016-08-06-10,0.029423259,0.010671616
130,2016-08-06-11,0.089013182,0.036306693
131,2016-08-06-12,0.042844307,0.017631365
132,2016-08-06-13,0.029977322,0.011019603
133,2016-08-06-14,0.069883056,0.02749101
134,2016-08-06-15,0.039398536,0.01612342
135,2016-08-06-16,0.030343557,0.011251595
136,2016-08-06-17,0.201615378,0.285349727
137,2016-08-06-18,0.202911109,0.306576963
138,2016-08-06-19,0.092931718,0.060085837
139,2016-08-06-20,0.090106457,0.043150447
140,2016-08-06-21,0.091539487,0.051734138
141,2016-08-06-22,0.089916326,0.041990488
142,2016-08-06-23,0.091656514,0.052662104
143,2016-08-06-24,0.091109522,0.049182229
144,2016-08-07-1,0.202774629,0.304257047
145,2016-08-07-2,0.201610476,0.285233732
146,2016-08-07-3,0.025552437,0.008003712
147,2016-08-07-4,0.025552437,0.008003712
148,2016-08-07-5,0.08663018,0.032710822
149,2016-08-07-6,0.025552437,0.008003712
150,2016-08-07-7,0.213019282,0.458415497
151,2016-08-07-8,0.159163192,0.211808375
152,2016-08-07-9,0.11909207,0.151838534
153,2016-08-07-10,0.200561985,0.273982137
154,2016-08-07-11,0.033846959,0.01333952
155,2016-08-07-12,0.034051247,0.013455516
156,2016-08-07-13,0.054017402,0.022039207
157,2016-08-07-14,0.078377925,0.030158914
158,2016-08-07-15,0.093709223,0.064841666
159,2016-08-07-16,0.203606457,0.318756525
160,2016-08-07-17,0.203058481,0.309360863
161,2016-08-07-18,0.180214942,0.241271314
162,2016-08-07-19,0.09015546,0.043498434
163,2016-08-07-20,0.091412105,0.051038163
164,2016-08-07-21,0.202928409,0.307156942
165,2016-08-07-22,0.091184393,0.049762209
166,2016-08-07-23,0.09009774,0.043034451
167,2016-08-07-24,0.043689653,0.017979353
168,2016-08-08-1,0.041237943,0.01693539
169,2016-08-08-2,0.041237943,0.01693539
170,2016-08-08-3,0.027461296,0.009395662
171,2016-08-08-4,0.095987581,0.077833198
172,2016-08-08-5,0.040460549,0.016587403
173,2016-08-08-6,0.027461296,0.009395662
174,2016-08-08-7,0.201224267,0.280245911
175,2016-08-08-8,0.156949282,0.208676488
176,2016-08-08-9,0.029611975,0.010787612
177,2016-08-08-10,0.072074264,0.028186985
178,2016-08-08-11,0.201903239,0.289293585
179,2016-08-08-12,0.036682531,0.014847465
180,2016-08-08-13,0.087802246,0.033174806
181,2016-08-08-14,0.203658044,0.319684491
182,2016-08-08-15,0.048569877,0.019951282
183,2016-08-08-16,0.050666761,0.020763253
184,2016-08-08-17,0.082594074,0.031434868
185,2016-08-08-18,0.203868464,0.323164366
186,2016-08-08-19,0.092931718,0.060085837
187,2016-08-08-20,0.091797523,0.053358079
188,2016-08-08-21,0.204641476,0.336039903
189,2016-08-08-22,0.204300269,0.33082009
190,2016-08-08-23,0.027645012,0.009511658
191,2016-08-08-24,0.065299861,0.025983065
192,2016-08-09-1,0.088282056,0.033406797
193,2016-08-09-2,0.02534158,0.007191741
194,2016-08-09-3,0.025415063,0.007539729
195,2016-08-09-4,0.025490912,0.007887716
196,2016-08-09-5,0.037396867,0.015195453
197,2016-08-09-6,0.11168471,0.139078993
198,2016-08-09-7,0.202397004,0.297413293
199,2016-08-09-8,0.095482498,0.075165294
200,2016-08-09-9,0.031296972,0.011831574
201,2016-08-09-10,0.02979628,0.010903607
202,2016-08-09-11,0.031689465,0.012063566
203,2016-08-09-12,0.030343557,0.011251595
204,2016-08-09-13,0.045116607,0.018559332
205,2016-08-09-14,0.030553529,0.011367591
206,2016-08-09-15,0.070231482,0.027607006
207,2016-08-09-16,0.032073051,0.012295557
208,2016-08-09-17,0.064970627,0.025867069
209,2016-08-09-18,0.201735467,0.287205661
210,2016-08-09-19,0.092668749,0.058693887
211,2016-08-09-20,0.052501295,0.021459227
212,2016-08-09-21,0.042320415,0.017399374
213,2016-08-09-22,0.073926739,0.028766964
214,2016-08-09-23,0.089844286,0.041526505
215,2016-08-09-24,0.028365145,0.009975641
216,2016-08-10-1,0.026608339,0.008815683
