0,2016-11-01-1,0.051995218,0.008699687
1,2016-11-01-2,0.04895629,0.006959749
2,2016-11-01-3,0.049693901,0.007423733
3,2016-11-01-4,0.055529218,0.011019603
4,2016-11-01-5,0.089597292,0.023779144
5,2016-11-01-6,0.090446733,0.024011136
6,2016-11-01-7,0.05121718,0.008699687
7,2016-11-01-8,0.219264865,0.310752813
8,2016-11-01-9,0.218941808,0.307156942
9,2016-11-01-10,0.2185992,0.303561072
10,2016-11-01-11,0.05342222,0.009627653
11,2016-11-01-12,0.21876581,0.307968913
12,2016-11-01-13,0.223833978,0.436724278
13,2016-11-01-14,0.090747833,0.022735182
14,2016-11-01-15,0.219264865,0.316204617
15,2016-11-01-16,0.218086928,0.301821134
16,2016-11-01-17,0.221607357,0.374202529
17,2016-11-01-18,0.119307503,0.084560956
18,2016-11-01-19,0.191603392,0.241851293
19,2016-11-01-20,0.17516838,0.212852337
20,2016-11-01-21,0.117568359,0.056605962
21,2016-11-01-22,0.117676049,0.057301937
22,2016-11-01-23,0.117883593,0.061361791
23,2016-11-01-24,0.08135999,0.021343232
24,2016-11-02-1,0.072474323,0.018675328
25,2016-11-02-2,0.075196557,0.019951282
26,2016-11-02-3,0.053677738,0.01055562
27,2016-11-02-4,0.064872399,0.016239415
28,2016-11-02-5,0.072057329,0.019139311
29,2016-11-02-6,0.053275865,0.010323628
30,2016-11-02-7,0.060298171,0.013919499
31,2016-11-02-8,0.222750798,0.409001276
32,2016-11-02-9,0.220127821,0.329428141
33,2016-11-02-10,0.220002383,0.325600278
34,2016-11-02-11,0.220032662,0.326412249
35,2016-11-02-12,0.220634356,0.345435564
36,2016-11-02-13,0.227141812,0.521169238
37,2016-11-02-14,0.116482355,0.034566756
38,2016-11-02-15,0.17967011,0.22027607
39,2016-11-02-16,0.116046578,0.032130843
40,2016-11-02-17,0.228347689,0.548312261
41,2016-11-02-18,0.228907883,0.560607818
42,2016-11-02-19,0.222114608,0.389049994
43,2016-11-02-20,0.220860243,0.351583343
44,2016-11-02-21,0.11744298,0.0472103
45,2016-11-02-22,0.117482871,0.043730426
46,2016-11-02-23,0.11729224,0.04083053
47,2016-11-02-24,0.070845917,0.018675328
48,2016-11-03-1,0.088928111,0.024591115
49,2016-11-03-2,0.088893622,0.024939102
50,2016-11-03-3,0.047607262,0.007191741
51,2016-11-03-4,0.049392831,0.008351699
52,2016-11-03-5,0.064596578,0.016355411
53,2016-11-03-6,0.053645838,0.011019603
54,2016-11-03-7,0.066197924,0.017167382
55,2016-11-03-8,0.219680846,0.316436608
56,2016-11-03-9,0.228841469,0.558287902
57,2016-11-03-10,0.219811589,0.319916483
58,2016-11-03-11,0.223462328,0.428140587
59,2016-11-03-12,0.220452219,0.339635773
60,2016-11-03-13,0.223692968,0.433244403
61,2016-11-03-14,0.219785571,0.323280362
62,2016-11-03-15,0.221157163,0.360399026
63,2016-11-03-16,0.11669609,0.038394618
64,2016-11-03-17,0.116750561,0.04083053
65,2016-11-03-18,0.219738483,0.320612458
66,2016-11-03-19,0.221476808,0.370142675
67,2016-11-03-20,0.221958846,0.384410161
68,2016-11-03-21,0.1173876,0.052082125
69,2016-11-03-22,0.117377169,0.051038163
70,2016-11-03-23,0.197630718,0.251246955
71,2016-11-03-24,0.117277548,0.047094305
72,2016-11-04-1,0.053203527,0.009859645
73,2016-11-04-2,0.051017374,0.008583691
74,2016-11-04-3,0.056659356,0.011599582
75,2016-11-04-4,0.052181855,0.00916367
76,2016-11-04-5,0.073307335,0.018675328
77,2016-11-04-6,0.057562981,0.012063566
78,2016-11-04-7,0.111330338,0.030042918
79,2016-11-04-8,0.220363751,0.336851873
80,2016-11-04-9,0.192899242,0.243591231
81,2016-11-04-10,0.214352176,0.284305765
82,2016-11-04-11,0.096876152,0.025055098
83,2016-11-04-12,0.081382208,0.020531261
84,2016-11-04-13,0.220415905,0.338939798
85,2016-11-04-14,0.156959176,0.182577427
86,2016-11-04-15,0.2185992,0.304953022
87,2016-11-04-16,0.104716316,0.02749101
88,2016-11-04-17,0.117944799,0.061013804
89,2016-11-04-18,0.175183088,0.212272358
90,2016-11-04-19,0.115134962,0.032130843
91,2016-11-04-20,0.11702691,0.040946526
92,2016-11-04-21,0.119475931,0.082473031
93,2016-11-04-22,0.118002862,0.059853845
94,2016-11-04-23,0.117646873,0.052662104
95,2016-11-04-24,0.219082564,0.306228976
96,2016-11-05-1,0.217437133,0.278505974
97,2016-11-05-2,0.050455928,0.011367591
98,2016-11-05-3,0.04946699,0.011019603
99,2016-11-05-4,0.045231473,0.008699687
